Trade,Afghanistan,2018,Import,Wood,India,13081.8
Trade,Afghanistan,2018,Import,Wood,Malaysia,6384056
Trade,Afghanistan,2018,Import,Textiles and Colthing,China,856581.87
Trade,Afghanistan,2018,Import,Textiles and Colthing,India,117053.48
Trade,Afghanistan,2018,Import,Textiles and Colthing,"Iran, Islamic Rep.",49797.58
Trade,Afghanistan,2018,Import,Textiles and Colthing,Pakistan,35668.74
Trade,Afghanistan,2018,Import,Textiles and Colthing,"Korea,Rep.",8294
Trade,Afghanistan,2018,Import,Textiles and Colthing,Turkey,6627.48
Trade,Afghanistan,2018,Import,Textiles and Colthing,Uzbekistan,1785.3
Trade,Afghanistan,2018,Import,Textiles and Colthing,Japan,861.26
Trade,Afghanistan,2018,Import,Textiles and Colthing,Kenya,505.49
Trade,Afghanistan,2018,Import,Textiles and Colthing,United Arab Emirates,483.83
Trade,Afghanistan,2018,Import,Footwear,Pakistan,68546.95
Trade,Afghanistan,2018,Import,Footwear,China,52901.46
Trade,Afghanistan,2018,Import,Footwear,"Iran, Islamic Rep.",9855.71
Trade,Afghanistan,2018,Import,Footwear,Unspecified,4731.59
Trade,Afghanistan,2018,Import,Footwear,India,4225.33
Trade,Afghanistan,2018,Import,Footwear,Uzbekistan,3083.71
Trade,Afghanistan,2018,Import,Footwear,United Arab Emirates,1535.38
Trade,Afghanistan,2018,Import,Footwear,Ukraine,1137.69
Trade,Afghanistan,2018,Import,Footwear,Turkey,915.33
Trade,Afghanistan,2018,Import,Footwear,Thailand,893.3
Trade,Afghanistan,2018,Import,Stone and Glass,"Iran, Islamic Rep.",363334.6
Trade,Afghanistan,2018,Import,Stone and Glass,Pakistan,287193.17
Trade,Afghanistan,2018,Import,Stone and Glass,Tajikistan,85736.02
Trade,Afghanistan,2018,Import,Stone and Glass,China,52908.83
Trade,Afghanistan,2018,Import,Stone and Glass,Turkmenistan,6355.5
Trade,Afghanistan,2018,Import,Stone and Glass,Indonesia,4988.01
Trade,Afghanistan,2018,Import,Stone and Glass,India,2334.6
Trade,Afghanistan,2018,Import,Stone and Glass,France,1652.15
Trade,Afghanistan,2018,Import,Stone and Glass,Turkey,1507.6
Trade,Afghanistan,2018,Import,Stone and Glass,United Arab Emirates,1090.27
Trade,Afghanistan,2018,Import,Metals,"Iran, Islamic Rep.",310351.07
Trade,Afghanistan,2018,Import,Metals,China,168553.92
Trade,Afghanistan,2018,Import,Metals,Uzbekistan,159332.86
Trade,Afghanistan,2018,Import,Metals,India,112823.24
Trade,Afghanistan,2018,Import,Metals,Russian Federation,92676.97
Trade,Afghanistan,2018,Import,Metals,Kazakhstan,60756.32
Trade,Afghanistan,2018,Import,Metals,Pakistan,56036.25
Trade,Afghanistan,2018,Import,Metals,Turkey,33435.16
Trade,Afghanistan,2018,Import,Metals,United Arab Emirates,24841
Trade,Afghanistan,2018,Import,Metals,Tajikistan,12217.56
Trade,Afghanistan,2018,Import,Mach and Elec,China,406859.72
Trade,Afghanistan,2018,Import,Mach and Elec,India,126727.32
Trade,Afghanistan,2018,Import,Mach and Elec,"Iran, Islamic Rep.",124021.76
Trade,Afghanistan,2018,Import,Mach and Elec,Pakistan,64991.2
